line_state_id,line,start_time,end_time,process_order
B859EE96-85E9-4B18-BBC0-B3F77310EEBE/1,L1A,2022-06-25 09:12:52,2022-06-25 09:12:53,916959582
3740BA6D-C98E-405A-BFD3-3DACB7BBA508/0,L1A,2022-06-25 09:12:53,2022-06-25 09:14:10,916959582
6DD588FC-5C08-45D2-B0AE-14B612C6C9D9/0,L1B,2022-06-25 09:12:53,2022-06-25 09:14:09,916959582
96108622-C919-4364-A447-996170309606/0,L1C,2022-06-25 09:12:53,2022-06-25 09:14:10,916959582
6DD588FC-5C08-45D2-B0AE-14B612C6C9D9/1,L1B,2022-06-25 09:14:09,2022-06-25 09:14:10,916959582
019E3C9C-C1B0-4877-B286-B9797809C176/0,L1C,2022-06-25 09:14:10,2022-06-25 09:18:49,916959582
04D17B8E-3E50-4AD7-8CF4-E9E60BBBF06D/0,L1B,2022-06-25 09:14:10,2022-06-25 09:25:01,916959582
6A17935F-A874-4805-AEB8-4B5549F55154/0,L1A,2022-06-25 09:14:10,2022-06-25 09:26:33,916959582
019E3C9C-C1B0-4877-B286-B9797809C176/1,L1C,2022-06-25 09:18:49,2022-06-25 09:18:55,916959582
019E3C9C-C1B0-4877-B286-B9797809C176/2,L1C,2022-06-25 09:18:55,2022-06-25 09:26:34,916959582
04D17B8E-3E50-4AD7-8CF4-E9E60BBBF06D/1,L1B,2022-06-25 09:25:01,2022-06-25 09:25:04,916959582
04D17B8E-3E50-4AD7-8CF4-E9E60BBBF06D/2,L1B,2022-06-25 09:25:04,2022-06-25 09:26:34,916959582
6A17935F-A874-4805-AEB8-4B5549F55154/1,L1A,2022-06-25 09:26:33,2022-06-25 09:26:34,916959582
0468F0A7-A8E8-4355-A3AB-65C572355283/0,L1B,2022-06-25 09:26:34,2022-06-25 09:26:40,916959582
B1C964FC-0091-42A3-8AEE-B9E6DAC69469/0,L1C,2022-06-25 09:26:34,2022-06-25 09:26:40,916959582
B377482E-361B-42B8-82B9-3936A0B1F547/0,L1A,2022-06-25 09:26:34,2022-06-25 09:26:39,916959582
B377482E-361B-42B8-82B9-3936A0B1F547/1,L1A,2022-06-25 09:26:39,2022-06-25 09:26:40,916959582
36413909-4F6A-45BA-8CC9-79DCBC6D543F/0,L1C,2022-06-25 09:26:40,2022-06-25 10:07:06,916959582
931FC835-90C1-4176-A852-31C2F7DB12AF/0,L1A,2022-06-25 09:26:40,2022-06-25 10:07:06,916959582
D848F957-9BA3-45DD-9FD1-BACFA409A95B/0,L1B,2022-06-25 09:26:40,2022-06-25 10:07:06,916959582
A45D9854-D5E7-4098-B4B9-914ED250A192/0,L1B,2022-06-25 10:07:06,2022-06-25 10:08:20,916959582
BB5CF1B0-5D29-4DBE-882C-75F3AA111D6D/0,L1C,2022-06-25 10:07:06,2022-06-25 10:08:19,916959582
F8069180-C9D9-4961-AF97-83081CECDE03/0,L1A,2022-06-25 10:07:06,2022-06-25 10:08:19,916959582
BB5CF1B0-5D29-4DBE-882C-75F3AA111D6D/1,L1C,2022-06-25 10:08:19,2022-06-25 10:08:20,916959582
F8069180-C9D9-4961-AF97-83081CECDE03/1,L1A,2022-06-25 10:08:19,2022-06-25 10:08:20,916959582
1933F075-0AD9-414C-A1F5-2E18EA93B570/0,L1A,2022-06-25 10:08:20,2022-06-25 10:17:53,916959582
35BEC0D4-3BA4-4937-9A18-3C14EF5D141F/0,L1C,2022-06-25 10:08:20,2022-06-25 10:17:53,916959582
DD47B5E7-EE4F-42A6-AB2D-2C088F17C67A/0,L1B,2022-06-25 10:08:20,2022-06-25 10:17:53,916959582
B7850E0E-393D-4B49-92A7-F8997E4EB0C7/0,L1C,2022-06-25 10:17:53,2022-06-25 10:19:14,916959582
CFDC0E0F-A6CE-4408-97C1-1E17C290C5C7/0,L1A,2022-06-25 10:17:53,2022-06-25 10:19:14,916959582
F1F373F2-BC7E-4C10-A718-1D6DF62CF6D2/0,L1B,2022-06-25 10:17:53,2022-06-25 10:19:14,916959582
9F5B5653-02FA-4D23-8AFE-C017229A1B78/0,L1C,2022-06-25 10:19:14,2022-06-25 10:22:00,916959582
A8E2743A-4528-4632-88ED-EC1EF0626930/0,L1A,2022-06-25 10:19:14,2022-06-25 10:21:59,916959582
EB0D713A-D825-4BD4-87F6-C585AE00C99F/0,L1B,2022-06-25 10:19:14,2022-06-25 10:19:35,916959582
EB0D713A-D825-4BD4-87F6-C585AE00C99F/1,L1B,2022-06-25 10:19:35,2022-06-25 10:21:50,916959582
EB0D713A-D825-4BD4-87F6-C585AE00C99F/2,L1B,2022-06-25 10:21:50,2022-06-25 10:22:00,916959582
A8E2743A-4528-4632-88ED-EC1EF0626930/1,L1A,2022-06-25 10:21:59,2022-06-25 10:22:00,916959582
36409AA0-48B6-4709-90FD-DC9F5AD90EA4/0,L1A,2022-06-25 10:22:00,2022-06-25 10:23:16,916959582
E1D0D012-3B25-4B8B-8196-2A6F94AE73D9/0,L1C,2022-06-25 10:22:00,2022-06-25 10:23:17,916959582
FA0C9C3C-5748-45FD-8065-4B34371ED56F/0,L1B,2022-06-25 10:22:00,2022-06-25 10:23:16,916959582
36409AA0-48B6-4709-90FD-DC9F5AD90EA4/1,L1A,2022-06-25 10:23:16,2022-06-25 10:23:17,916959582
FA0C9C3C-5748-45FD-8065-4B34371ED56F/1,L1B,2022-06-25 10:23:16,2022-06-25 10:23:17,916959582
2AE8C841-5160-4F15-84F8-09D311572348/0,L1A,2022-06-25 10:23:17,2022-06-25 10:41:44,916959582
7C2F22BE-DF2E-448B-B4E4-77DE0ED0A0BA/0,L1B,2022-06-25 10:23:17,2022-06-25 10:41:45,916959582
C4EFF89B-6175-4575-8785-4DEE1B23B7CE/0,L1C,2022-06-25 10:23:17,2022-06-25 10:41:45,916959582
2AE8C841-5160-4F15-84F8-09D311572348/1,L1A,2022-06-25 10:41:44,2022-06-25 10:41:45,916959582
3E8E84A7-324E-42F1-825B-D086216E1644/0,L1A,2022-06-25 10:41:45,2022-06-25 10:41:50,916959582
AC305BC9-F770-4660-AC1C-544E3BBB1B92/0,L1C,2022-06-25 10:41:45,2022-06-25 10:41:51,916959582
F8C87690-7E01-4A89-A9E6-2387F0CFA2E7/0,L1B,2022-06-25 10:41:45,2022-06-25 10:41:51,916959582
3E8E84A7-324E-42F1-825B-D086216E1644/1,L1A,2022-06-25 10:41:50,2022-06-25 10:41:51,916959582
3FBE4EF2-31A4-4F26-BC7C-F658F824DC1B/0,L1A,2022-06-25 10:41:51,2022-06-25 10:56:36,916959582
46781212-D980-447B-B22B-03399DF86BDD/0,L1C,2022-06-25 10:41:51,2022-06-25 11:03:43,916959582
570807C7-3546-452E-A40F-B9B7E8EA56E9/0,L1B,2022-06-25 10:41:51,2022-06-25 11:03:43,916959582
3FBE4EF2-31A4-4F26-BC7C-F658F824DC1B/1,L1A,2022-06-25 10:56:36,2022-06-25 10:57:18,916959582
3FBE4EF2-31A4-4F26-BC7C-F658F824DC1B/2,L1A,2022-06-25 10:57:18,2022-06-25 11:03:43,916959582
52B3E3AE-E3C0-419D-8462-49BBFEBED8EB/0,L1C,2022-06-25 11:03:43,2022-06-25 11:03:48,916959582
559D0546-0460-4FC5-B155-0D9C59433686/0,L1A,2022-06-25 11:03:43,2022-06-25 11:03:47,916959582
589B5C02-A3FB-4754-AD28-4AC703B55D05/0,L1B,2022-06-25 11:03:43,2022-06-25 11:03:48,916959582
559D0546-0460-4FC5-B155-0D9C59433686/1,L1A,2022-06-25 11:03:47,2022-06-25 11:03:48,916959582
1AC0978F-1B98-41EF-937F-2D74410F4E64/0,L1B,2022-06-25 11:03:48,2022-06-25 11:18:06,916959582
2F19CD41-72A0-4AD4-9496-FE9CAAE1A050/0,L1A,2022-06-25 11:03:48,2022-06-25 11:39:36,916959582
B32D2D12-20D1-4F58-8495-092F28D72580/0,L1C,2022-06-25 11:03:48,2022-06-25 11:39:37,916959582
1AC0978F-1B98-41EF-937F-2D74410F4E64/1,L1B,2022-06-25 11:18:06,2022-06-25 11:18:16,916959582
1AC0978F-1B98-41EF-937F-2D74410F4E64/2,L1B,2022-06-25 11:18:16,2022-06-25 11:39:37,916959582
2F19CD41-72A0-4AD4-9496-FE9CAAE1A050/1,L1A,2022-06-25 11:39:36,2022-06-25 11:39:37,916959582
12A44733-2FE6-4064-A7E6-8700D73BA158/0,L1C,2022-06-25 11:39:37,2022-06-25 11:39:42,916959582
63B16341-3032-429B-B71F-891D05084ED8/0,L1B,2022-06-25 11:39:37,2022-06-25 11:39:42,916959582
95EAEDC3-D8C4-4852-8D31-372D27E9E0BF/0,L1A,2022-06-25 11:39:37,2022-06-25 11:39:41,916959582
95EAEDC3-D8C4-4852-8D31-372D27E9E0BF/1,L1A,2022-06-25 11:39:41,2022-06-25 11:39:42,916959582
357A2181-B96F-4EB6-A8D1-F15EF6318170/0,L1A,2022-06-25 11:39:42,2022-06-25 11:54:19,916959582
6C1810E0-72F2-4CCD-AFC4-1F507B7C9EDB/0,L1C,2022-06-25 11:39:42,2022-06-25 11:54:19,916959582
7D888922-C998-4486-92FC-B9DF2B5F2EF9/0,L1B,2022-06-25 11:39:42,2022-06-25 11:54:19,916959582
0F8837FD-ED93-4572-B16C-971BC8B7305D/0,L1B,2022-06-25 11:54:19,2022-06-25 11:57:01,916959582
1A0E99E6-4767-45B7-A2A7-41EF9462E15C/0,L1C,2022-06-25 11:54:19,2022-06-25 11:57:01,916959582
DC7F9A9A-9B19-4E49-99F9-0B05BFFB578E/0,L1A,2022-06-25 11:54:19,2022-06-25 11:57:01,916959582
17BE07B1-0BAD-430E-82DE-136B7EECC419/0,L1A,2022-06-25 11:57:01,2022-06-25 12:12:04,916959582
93AC780E-5BE0-4543-B1F4-F22C7AB0BEFC/0,L1B,2022-06-25 11:57:01,2022-06-25 12:12:04,916959582
D0FF907E-FB19-4EB6-8838-3900146000C5/0,L1C,2022-06-25 11:57:01,2022-06-25 12:03:42,916959582
D0FF907E-FB19-4EB6-8838-3900146000C5/1,L1C,2022-06-25 12:03:42,2022-06-25 12:03:45,916959582
D0FF907E-FB19-4EB6-8838-3900146000C5/2,L1C,2022-06-25 12:03:45,2022-06-25 12:12:04,916959582
7A6B7764-F1B1-4018-8973-D0491F1F8ADF/0,L1B,2022-06-25 12:12:04,2022-06-25 12:15:10,916959582
B96A68A3-0D92-4AC9-A453-D5182955AB0A/0,L1A,2022-06-25 12:12:04,2022-06-25 12:15:11,916959582
EFF48A96-65C2-4703-970A-C3D3C0FE4A91/0,L1C,2022-06-25 12:12:04,2022-06-25 12:14:46,916959582
EFF48A96-65C2-4703-970A-C3D3C0FE4A91/1,L1C,2022-06-25 12:14:46,2022-06-25 12:15:11,916959582
7A6B7764-F1B1-4018-8973-D0491F1F8ADF/1,L1B,2022-06-25 12:15:10,2022-06-25 12:15:11,916959582
77B6EC49-9DE2-4364-9F76-1882BF623850/0,L1B,2022-06-25 12:15:11,2022-06-25 12:52:15,916959582
946C49D4-689D-4C99-808C-122E95E6E39A/0,L1C,2022-06-25 12:15:11,2022-06-25 12:15:57,916959582
A5280D40-676F-4D56-9807-D7E326226EFA/0,L1A,2022-06-25 12:15:11,2022-06-25 12:52:15,916959582
946C49D4-689D-4C99-808C-122E95E6E39A/1,L1C,2022-06-25 12:15:57,2022-06-25 12:26:41,916959582
946C49D4-689D-4C99-808C-122E95E6E39A/2,L1C,2022-06-25 12:26:41,2022-06-25 12:26:51,916959582
946C49D4-689D-4C99-808C-122E95E6E39A/3,L1C,2022-06-25 12:26:51,2022-06-25 12:52:15,916959582
93140EFA-9644-4B74-B89B-067B7B259805/0,L1B,2022-06-25 12:52:15,2022-06-25 12:52:20,916959582
A0A7CF2A-462C-4611-8EAA-31D25691C19B/0,L1C,2022-06-25 12:52:15,2022-06-25 12:52:20,916959582
ED37F39A-06D7-4A2C-AF13-0ABD236013CA/0,L1A,2022-06-25 12:52:15,2022-06-25 12:52:19,916959582
ED37F39A-06D7-4A2C-AF13-0ABD236013CA/1,L1A,2022-06-25 12:52:19,2022-06-25 12:52:20,916959582
3A488E4C-2CFE-4641-BB3C-B0EF2E5872D1/0,L1C,2022-06-25 12:52:20,2022-06-25 13:00:12,916959582
5D351302-AF39-4798-A3FB-A8C9D114F6DF/0,L1B,2022-06-25 12:52:20,2022-06-25 13:01:02,916959582
893CC490-50EE-4241-8C63-99C180A4126D/0,L1A,2022-06-25 12:52:20,2022-06-25 13:09:41,916959582
3A488E4C-2CFE-4641-BB3C-B0EF2E5872D1/1,L1C,2022-06-25 13:00:12,2022-06-25 13:04:04,916959582
5D351302-AF39-4798-A3FB-A8C9D114F6DF/1,L1B,2022-06-25 13:01:02,2022-06-25 13:04:02,916959582
5D351302-AF39-4798-A3FB-A8C9D114F6DF/2,L1B,2022-06-25 13:04:02,2022-06-25 13:09:42,916959582
3A488E4C-2CFE-4641-BB3C-B0EF2E5872D1/2,L1C,2022-06-25 13:04:04,2022-06-25 13:09:42,916959582
893CC490-50EE-4241-8C63-99C180A4126D/1,L1A,2022-06-25 13:09:41,2022-06-25 13:09:42,916959582
0618C6A8-8CE1-4AE7-90D9-6BF6B63C6A71/0,L1C,2022-06-25 13:09:42,2022-06-25 13:13:18,916959582
1B6C3558-7B9D-45BE-95E3-DBA0791C560C/0,L1A,2022-06-25 13:09:42,2022-06-25 13:13:18,916959582
AB2572C9-C224-428B-BF74-91A4472476D7/0,L1B,2022-06-25 13:09:42,2022-06-25 13:13:19,916959582
0618C6A8-8CE1-4AE7-90D9-6BF6B63C6A71/1,L1C,2022-06-25 13:13:18,2022-06-25 13:13:19,916959582
1B6C3558-7B9D-45BE-95E3-DBA0791C560C/1,L1A,2022-06-25 13:13:18,2022-06-25 13:13:19,916959582
87CDF0F4-7B94-42AB-9A48-B6DE4CD551CC/0,L1B,2022-06-25 13:13:19,2022-06-25 13:13:24,916959582
CC76F0E8-F35A-415E-AE1C-B46B277E4405/0,L1A,2022-06-25 13:13:19,2022-06-25 13:13:23,916959582
CD0EDCEE-E213-4359-A874-5D53D8F5CEAC/0,L1C,2022-06-25 13:13:19,2022-06-25 13:13:23,916959582
CC76F0E8-F35A-415E-AE1C-B46B277E4405/1,L1A,2022-06-25 13:13:23,2022-06-25 13:13:24,916959582
CD0EDCEE-E213-4359-A874-5D53D8F5CEAC/1,L1C,2022-06-25 13:13:23,2022-06-25 13:13:24,916959582
36722B71-4FF5-4C1A-A792-485612BED0A3/0,L1B,2022-06-25 13:13:24,2022-06-25 13:19:26,916959582
479EE792-A81C-4814-B213-8ABA7A94DBB2/0,L1A,2022-06-25 13:13:24,2022-06-25 13:19:26,916959582
B666E1BC-7FC5-48D2-9802-695A6840FF7C/0,L1C,2022-06-25 13:13:24,2022-06-25 13:19:26,916959582
3A615064-2250-4208-8387-7159985B5EA5/0,L1A,2022-06-25 13:19:26,2022-06-25 13:22:11,916959582
C7283E31-1C2F-4141-BC8F-F6D4A158FF35/0,L1B,2022-06-25 13:19:26,2022-06-25 13:22:11,916959582
F6DCF389-F8E4-4B00-A086-B9F5D5BB382D/0,L1C,2022-06-25 13:19:26,2022-06-25 13:22:11,916959582
093A326A-221B-4580-A7A5-0E9B94DCB06C/0,L1B,2022-06-25 13:22:11,2022-06-25 13:22:30,916959582
29038004-7FC2-41F2-A666-2B2ADB66C7AD/0,L1C,2022-06-25 13:22:11,2022-06-25 13:22:30,916959582
B894B6B6-37D6-4A61-B3BD-0CC6D58E40C2/0,L1A,2022-06-25 13:22:11,2022-06-25 13:22:29,916959582
B894B6B6-37D6-4A61-B3BD-0CC6D58E40C2/1,L1A,2022-06-25 13:22:29,2022-06-25 13:22:30,916959582
C96F0A57-6D09-4DB9-ACEB-C66E00D24BBB/0,L1A,2022-06-25 13:22:30,2022-06-25 13:24:03,916959582
DCE0E87F-5A6C-49A9-B160-1EF0877E35D1/0,L1C,2022-06-25 13:22:30,2022-06-25 13:24:03,916959582
FCCA4F54-AFDC-4A1B-9F24-9824AD08F14B/0,L1B,2022-06-25 13:22:30,2022-06-25 13:24:03,916959582
088EB0ED-DF48-4F87-BB1A-0DE6A60A7BBA/0,L1C,2022-06-25 13:24:03,2022-06-25 13:26:40,916959582
B77DE088-04D9-4FC6-A117-BDB951F2C1E9/0,L1A,2022-06-25 13:24:03,2022-06-25 13:26:40,916959582
C9440D96-F7B2-442D-B7E4-B923741FAE3E/0,L1B,2022-06-25 13:24:03,2022-06-25 13:26:40,916959582
126327B4-1713-44E2-B5D1-EA8327821E82/0,L1C,2022-06-25 13:26:40,2022-06-25 13:31:19,916959582
712F0679-49D6-4318-9C49-5D06741B7F53/0,L1A,2022-06-25 13:26:40,2022-06-25 13:31:19,916959582
E246CC01-8385-46FF-B9FA-E4DBE3CD6398/0,L1B,2022-06-25 13:26:40,2022-06-25 13:27:19,916959582
E246CC01-8385-46FF-B9FA-E4DBE3CD6398/1,L1B,2022-06-25 13:27:19,2022-06-25 13:28:34,916959582
E246CC01-8385-46FF-B9FA-E4DBE3CD6398/2,L1B,2022-06-25 13:28:34,2022-06-25 13:31:19,916959582
048A06BF-7A84-4644-AEF4-9597CB2A1B9B/0,L1C,2022-06-25 13:31:19,2022-06-25 13:33:15,916959582
333157EC-838B-4E1C-A772-D410E37CB6D3/0,L1A,2022-06-25 13:31:19,2022-06-25 13:33:15,916959582
706F8822-3BA4-4AD3-8CE0-BD22A21059BE/0,L1B,2022-06-25 13:31:19,2022-06-25 13:33:14,916959582
706F8822-3BA4-4AD3-8CE0-BD22A21059BE/1,L1B,2022-06-25 13:33:14,2022-06-25 13:33:15,916959582
38C8EA50-29C1-4B99-A839-E5CC1765B180/0,L1C,2022-06-25 13:33:15,2022-06-25 13:34:22,916959582
898D6BF4-637F-4758-8031-39A4298B6D0B/0,L1B,2022-06-25 13:33:15,2022-06-25 13:33:40,916959582
CA834916-DE96-4070-86A3-8621297D00A1/0,L1A,2022-06-25 13:33:15,2022-06-25 13:34:22,916959582
898D6BF4-637F-4758-8031-39A4298B6D0B/1,L1B,2022-06-25 13:33:40,2022-06-25 13:33:46,916959582
898D6BF4-637F-4758-8031-39A4298B6D0B/2,L1B,2022-06-25 13:33:46,2022-06-25 13:34:22,916959582
195C9482-490B-445D-931A-334356553564/0,L1A,2022-06-25 13:34:22,2022-06-25 13:34:58,916959582
795797E2-AD68-42F8-9F7C-42DE907FF5EB/0,L1B,2022-06-25 13:34:22,2022-06-25 13:34:58,916959582
A6E1A465-53D6-4B08-ACE3-D1D7CA96FFB9/0,L1C,2022-06-25 13:34:22,2022-06-25 13:34:58,916959582
B2EDCCD5-FF6C-4124-8BDD-E79CDBC7C3B9/0,L1C,2022-06-25 13:34:58,2022-06-25 13:57:46,916959582
C077E588-0ECF-4C1B-B9F3-0C465A12B1AD/0,L1A,2022-06-25 13:34:58,2022-06-25 13:59:59,916959582
D4910682-4B77-472B-80EA-073177C7C009/0,L1B,2022-06-25 13:34:58,2022-06-25 13:47:20,916959582
D4910682-4B77-472B-80EA-073177C7C009/1,L1B,2022-06-25 13:47:20,2022-06-25 13:47:26,916959582
D4910682-4B77-472B-80EA-073177C7C009/2,L1B,2022-06-25 13:47:26,2022-06-25 14:00:00,916959582
B2EDCCD5-FF6C-4124-8BDD-E79CDBC7C3B9/1,L1C,2022-06-25 13:57:46,2022-06-25 13:57:49,916959582
B2EDCCD5-FF6C-4124-8BDD-E79CDBC7C3B9/2,L1C,2022-06-25 13:57:49,2022-06-25 14:00:00,916959582
C077E588-0ECF-4C1B-B9F3-0C465A12B1AD/1,L1A,2022-06-25 13:59:59,2022-06-25 14:00:00,916959582
440FABF5-3FAB-469E-ADE8-52315E7F91EB/0,L2A,2022-06-25 14:00:00,2022-06-25 18:00:00,916959665
6A009A32-97D7-457F-B015-3067C8947D9F/0,L2B,2022-06-25 14:00:00,2022-06-25 18:00:00,916959665
7130218D-AD57-42E2-9418-B7F80F5DF566/0,L1A,2022-06-25 14:00:00,2022-06-25 14:01:58,916959582
AF04A25E-73BA-4671-81DC-CA5D3A026D4E/0,L1B,2022-06-25 14:00:00,2022-06-25 14:01:58,916959582
F293C3E0-62FB-446D-A26D-C47AB478ECBD/0,L1C,2022-06-25 14:00:00,2022-06-25 14:01:58,916959582
16BB8B53-4E4A-4B23-9E9C-CE8E4481D64B/0,L1A,2022-06-25 14:01:58,2022-06-25 14:02:05,916959582
88ACCAA0-43C2-4CA0-836B-029D279ADBE1/0,L1C,2022-06-25 14:01:58,2022-06-25 14:02:05,916959582
92DF6253-B613-40C0-A801-BA8AC2DD73D3/0,L1B,2022-06-25 14:01:58,2022-06-25 14:02:05,916959582
AA9E5191-140D-4025-BF3B-8FECB9A78C8A/0,L1B,2022-06-25 14:02:05,2022-06-25 14:05:57,916959582
FA689439-0089-4D34-B411-D03FF203CBE8/0,L1C,2022-06-25 14:02:05,2022-06-25 14:07:04,916959582
FCDF3690-E88A-4885-980E-F6C394426A59/0,L1A,2022-06-25 14:02:05,2022-06-25 15:00:05,916959582
AA9E5191-140D-4025-BF3B-8FECB9A78C8A/1,L1B,2022-06-25 14:05:57,2022-06-25 14:06:16,916959582
AA9E5191-140D-4025-BF3B-8FECB9A78C8A/2,L1B,2022-06-25 14:06:16,2022-06-25 15:00:05,916959582
FA689439-0089-4D34-B411-D03FF203CBE8/1,L1C,2022-06-25 14:07:04,2022-06-25 14:07:11,916959582
FA689439-0089-4D34-B411-D03FF203CBE8/2,L1C,2022-06-25 14:07:11,2022-06-25 14:13:01,916959582
FA689439-0089-4D34-B411-D03FF203CBE8/3,L1C,2022-06-25 14:13:01,2022-06-25 14:13:08,916959582
FA689439-0089-4D34-B411-D03FF203CBE8/4,L1C,2022-06-25 14:13:08,2022-06-25 15:00:05,916959582
26EAFCC1-96A5-41B3-9A93-36A17C45FF00/0,L1C,2022-06-25 15:00:05,2022-06-25 15:03:15,916959582
795B7CB0-FA84-4747-A05D-4555CC065F25/0,L1A,2022-06-25 15:00:05,2022-06-25 15:03:14,916959582
E69BBE6B-1F5E-470A-8122-D8870DFFE9A2/0,L1B,2022-06-25 15:00:05,2022-06-25 15:03:15,916959582
795B7CB0-FA84-4747-A05D-4555CC065F25/1,L1A,2022-06-25 15:03:14,2022-06-25 15:03:15,916959582
0A182DA3-D5B4-47C8-8DEA-9DCB51215FE3/0,L1A,2022-06-25 15:03:15,2022-06-25 15:05:24,916959582
529C7E30-CDC4-46BC-A1A9-4251B2F24B45/0,L1B,2022-06-25 15:03:15,2022-06-25 15:05:34,916959582
9BA75CC2-1E74-42A8-9E53-2FE4C37D5783/0,L1C,2022-06-25 15:03:15,2022-06-25 15:05:34,916959582
0A182DA3-D5B4-47C8-8DEA-9DCB51215FE3/1,L1A,2022-06-25 15:05:24,2022-06-25 15:05:34,916959582
0CEA046D-43BD-45D6-AF23-6DAF92874589/0,L1C,2022-06-25 15:05:34,2022-06-25 15:11:48,916959582
2B7A4970-37A2-4F6B-A872-F44AC16DF5D7/0,L1B,2022-06-25 15:05:34,2022-06-25 15:11:48,916959582
D5470256-D150-421A-9BB9-5B8F9D207F75/0,L1A,2022-06-25 15:05:34,2022-06-25 15:11:48,916959582
1500BBA4-F5E0-4C58-8C9B-A46311E6BA24/0,L1B,2022-06-25 15:11:48,2022-06-25 15:15:58,916959582
7E46B515-BD65-4E2B-93B5-7C601868AFE2/0,L1C,2022-06-25 15:11:48,2022-06-25 15:15:58,916959582
E07BD5C7-6FC2-43DC-923B-DD74E1F9F355/0,L1A,2022-06-25 15:11:48,2022-06-25 15:15:58,916959582
2CD164C3-52DC-4269-B934-303DA2DDF80D/0,L1A,2022-06-25 15:15:58,2022-06-25 15:16:14,916959582
58545DEA-7E89-43AC-B24D-C1A008813C42/0,L1C,2022-06-25 15:15:58,2022-06-25 15:16:14,916959582
5AAFA69C-9FA8-478F-A748-A7FCDAE51413/0,L1B,2022-06-25 15:15:58,2022-06-25 15:16:15,916959582
2CD164C3-52DC-4269-B934-303DA2DDF80D/1,L1A,2022-06-25 15:16:14,2022-06-25 15:16:15,916959582
58545DEA-7E89-43AC-B24D-C1A008813C42/1,L1C,2022-06-25 15:16:14,2022-06-25 15:16:15,916959582
078A4B32-3624-49FD-8002-40F0982221DC/0,L1A,2022-06-25 15:16:15,2022-06-25 15:23:25,916959582
87C77965-5AFC-4471-8ECF-7716ED6AC689/0,L1B,2022-06-25 15:16:15,2022-06-25 15:23:25,916959582
88CEBBDF-769B-4F55-B977-5FDAABF5CB5D/0,L1C,2022-06-25 15:16:15,2022-06-25 15:23:25,916959582
0E93D654-BF8C-4712-8F96-EDE9988D63CF/0,L1A,2022-06-25 15:23:25,2022-06-25 15:23:38,916959582
3638FAD5-F587-467C-8BC3-653C8FA7BEBA/0,L1C,2022-06-25 15:23:25,2022-06-25 15:23:38,916959582
723875A2-5691-447D-AF0F-61EE1BFF4781/0,L1B,2022-06-25 15:23:25,2022-06-25 15:23:38,916959582
0E93D654-BF8C-4712-8F96-EDE9988D63CF/1,L1A,2022-06-25 15:23:38,2022-06-25 15:23:39,916959582
3638FAD5-F587-467C-8BC3-653C8FA7BEBA/1,L1C,2022-06-25 15:23:38,2022-06-25 15:23:39,916959582
723875A2-5691-447D-AF0F-61EE1BFF4781/1,L1B,2022-06-25 15:23:38,2022-06-25 15:23:39,916959582
1F4C0E8E-2AC3-41FA-A449-FD776C783A3E/0,L1A,2022-06-25 15:23:39,2022-06-25 15:24:22,916959582
96FE93C1-6510-4E6C-9A06-BA223FAFE03C/0,L1B,2022-06-25 15:23:39,2022-06-25 15:24:22,916959582
ADD23E6D-0CF0-407A-BB57-944FEF757799/0,L1C,2022-06-25 15:23:39,2022-06-25 15:24:22,916959582
1F4C0E8E-2AC3-41FA-A449-FD776C783A3E/1,L1A,2022-06-25 15:24:22,2022-06-25 15:24:23,916959582
96FE93C1-6510-4E6C-9A06-BA223FAFE03C/1,L1B,2022-06-25 15:24:22,2022-06-25 15:24:23,916959582
ADD23E6D-0CF0-407A-BB57-944FEF757799/1,L1C,2022-06-25 15:24:22,2022-06-25 15:24:23,916959582
0338DF02-7185-4EBF-84BF-0B4843D6D049/0,L1C,2022-06-25 15:24:23,2022-06-25 15:26:23,916959582
462784E0-E274-4D36-A603-7BA4D635BAD8/0,L1B,2022-06-25 15:24:23,2022-06-25 15:26:23,916959582
626D6388-563E-4225-9E41-8CB1D1698A5E/0,L1A,2022-06-25 15:24:23,2022-06-25 15:26:23,916959582
17649358-D055-402A-B490-B5752F4D2164/0,L1B,2022-06-25 15:26:23,2022-06-25 15:27:24,916959582
8168C930-ADF9-4D1E-8FA1-E7F41C93DA51/0,L1C,2022-06-25 15:26:23,2022-06-25 15:27:23,916959582
A646AAFA-9195-44A9-A9B8-C0D9F1A1B290/0,L1A,2022-06-25 15:26:23,2022-06-25 15:27:24,916959582
8168C930-ADF9-4D1E-8FA1-E7F41C93DA51/1,L1C,2022-06-25 15:27:23,2022-06-25 15:27:24,916959582
1382D8D0-FDCB-467A-8D07-327D72EE1C6B/0,L1B,2022-06-25 15:27:24,2022-06-25 15:27:34,916959582
BEB30475-0F89-4AC4-BC35-3D6D20B730EA/0,L1A,2022-06-25 15:27:24,2022-06-25 15:27:34,916959582
C3090D78-7692-4BA3-9044-2DEF71D46E3D/0,L1C,2022-06-25 15:27:24,2022-06-25 15:27:34,916959582
575C77F0-FB23-4C3A-AF24-ACF758797494/0,L1C,2022-06-25 15:27:34,2022-06-25 15:27:39,916959582
7408416A-89DB-416E-9310-33F3F4AA968C/0,L1B,2022-06-25 15:27:34,2022-06-25 15:27:39,916959582
8AC36B54-25B0-4DEB-A926-A0CB2CF6493F/0,L1A,2022-06-25 15:27:34,2022-06-25 15:27:38,916959582
